1.323567546866259541e-02,-1.490927656810941970e-03,-6.354351500524931667e-04,2.988423694484284351e-03,9.420784179893800349e-04,1.572958979379850608e-03,-5.187954567544298063e-04,-3.724921184882275141e-04,-2.716861658848618776e-04,1.099811903748016328e-04,9.467426911784051558e-05,3.415483216332704762e-04,-2.332327618521957101e-03,-1.031601783849255514e-03,-6.404452948127051844e-04,-4.093829114294549303e-04,-2.047015283135941840e-04,3.166678204570430935e-04,-1.279415850033422105e-06,1.139686191139861017e-04
9.905916186478585031e-03,3.113365779571961728e-02,-4.559509989872420795e-03,-2.267433997400843896e-03,7.563105320944959499e-03,5.682110914830536610e-04,-6.452251588308886843e-05,-1.782607270850683750e-03,2.281006513185772659e-04,-1.518478106873640118e-03,-1.333486496751700367e-03,1.467423400963967792e-03,-6.483162855944473064e-04,1.340457280296239321e-03,-4.276478994633322326e-04,-1.354928822755979050e-03,-2.411863916690256402e-04,-4.689105321508350703e-04,1.909660759494182371e-04,5.521209184797113605e-04
1.199414052743554698e-02,1.235951582269657033e-02,-1.584566783013971816e-02,5.022531941465003397e-03,5.757165590364518408e-03,1.118103564922100701e-03,-1.587789808259557414e-03,-1.555374373548456266e-03,9.374134326453888123e-04,1.359005402418211753e-03,3.271759397909903872e-04,3.952131490927199937e-04,-1.154700773725802706e-04,-2.021934648328076959e-04,2.887560846218391970e-04,-5.528854912564411554e-04,8.128976108011688999e-04,-5.867675892602923939e-06,-8.414499605958482807e-05,-3.252512520335666853e-04
-4.924534498461520700e-03,-1.673255905115443934e-02,7.715563113055514972e-04,3.983841377364963181e-03,-3.097732140194710618e-03,1.903441118026629559e-03,-2.070682811328012057e-04,-2.300894730556444275e-03,-6.835487100342910963e-04,4.986634186284893966e-04,-1.038162112667822797e-03,-1.327819354185406692e-04,7.705912418056039097e-04,8.724528130240823175e-04,4.921907860731073109e-04,-2.677242234725395187e-04,-1.304176291348007829e-04,5.976150789004711344e-04,1.637305037832352680e-04,-1.080452580782054260e-04
3.552327239430467729e-03,-1.882621371111473790e-02,-3.877373123366277194e-03,8.323903065896960315e-03,-1.767480781665120527e-03,4.375383401419972616e-04,2.464353614718632190e-03,-2.427597759797924318e-03,-1.209705408444619644e-03,2.239020214726822246e-03,7.432724724709635113e-04,-1.509443248631983994e-03,1.650614783286411110e-03,-1.076692346940671691e-03,4.024788714511292535e-04,-6.880975344493976426e-04,2.242045703544693659e-04,9.757543267950895811e-06,-4.696428336300469239e-04,9.119073718619787050e-04
9.802128133967767665e-03,1.815531072864903089e-02,-8.063848276984907429e-03,1.020736180080918012e-03,2.573839452491594182e-03,1.857031562612071170e-03,2.802625029871291416e-04,-6.599769239714688325e-04,-2.151400811165387825e-03,-8.292975505009775924e-04,-8.946928052778681424e-04,3.319036547257784588e-04,3.337529098749182329e-04,-2.153356494662721308e-03,-3.406423637507613325e-04,-8.558475884205909729e-04,-1.096402694827238074e-03,2.441947670241350027e-04,-5.028220099788228807e-04,3.995316481002167300e-04
3.950621320710466511e-02,-2.245289812136308429e-03,2.539364630876640976e-03,1.316635050565623547e-03,-3.049967699868877044e-04,6.077694130227110584e-04,6.095377687381721768e-03,-5.687237011810686478e-04,1.189517078118479962e-03,-6.094241846305619359e-04,2.231480750391209118e-04,-1.728558977223785555e-04,-1.071285313989467835e-03,-1.038196322797992023e-03,-1.310757421861602685e-04,-4.541189113325452809e-04,-3.625084200460786414e-04,3.869389674844688691e-04,-3.345846397676905054e-04,-1.667639193979101827e-04
-1.226592487784308391e-02,-6.727308933302032432e-03,-7.937938335443324011e-05,3.259613591903524205e-03,-5.535547342532287293e-03,3.154545968267642199e-03,-1.712921346221837719e-03,-7.038208136843881720e-04,-1.856912548552516566e-04,-1.125986524897953705e-03,3.924433397985687143e-05,-8.546279636262557773e-04,-2.468620044448287644e-04,-8.525670009928266275e-04,1.054650499121929843e-04,9.255080281856096515e-05,-7.983441258621362365e-04,-6.657750373017340769e-06,-9.784065652645026150e-06,4.719873507184238183e-05
-3.274200757775833082e-03,1.179330476730063720e-02,1.321789191728636303e-04,4.390994782427650941e-03,4.908561822358799634e-03,-1.511412339615178383e-03,-3.069456227352670031e-03,-6.399398991792070715e-04,-1.218315883733723956e-04,1.562057520582020359e-03,-1.862409987276505974e-03,2.998639553244494154e-04,-2.610091957154790686e-04,5.421101461419435431e-04,6.552061991009882204e-05,7.798514279710181329e-04,-4.046812183484311837e-04,-2.156948690455017382e-04,-2.375800811261091793e-04,2.226249822547704830e-04
1.787345963170812804e-02,3.930634669372695678e-02,-4.568260493117742155e-03,4.750926057481595155e-04,4.385999080477157724e-03,-2.187106718478786741e-03,-2.429378003953428563e-03,1.224004386973908320e-03,-1.507084487747318777e-03,5.631100954339117979e-05,-6.310635384806246315e-04,-5.757802525888422234e-04,-4.158074470526894892e-04,3.885203060043326590e-04,-6.346748067566083517e-04,-6.380600709022087730e-04,-7.829343715046076712e-04,3.483476352361305605e-04,-1.026705993865464038e-03,1.899751851033824879e-04
