-2.100471457417605881e-01,-3.157641977974210978e-01,1.279887602123317869e+00,-1.211350305085425044e-01,-7.577912016179030319e-01,4.174142771852147882e-01,3.764806458954948476e-01,-2.180125488322058325e-01,1.403351403688689325e-01,-2.052561414246102667e-01,3.718329160223996510e-01,-1.383005800277911923e-01,6.332133790451528466e-01,1.707748888259071895e-01,1.816596966239120495e-02,2.488226446262494784e-01,1.273341170530607469e-01,-4.710946265607755118e-02,8.653123521150139080e-03,-1.209048462234975085e-01
8.916713034467871335e-02,3.948038283170844653e-02,-2.841181764875476690e-01,9.288517490462677717e-02,2.937169991849149508e-01,-3.674104380101680251e-02,1.991525187326830537e-01,8.048046825456404152e-01,-1.701576668310858242e-01,-2.331499422263424437e-01,8.448594845657116104e-02,-1.227291220342062866e-01,4.225151958477526559e-01,2.659211608228447266e-01,2.478321151694905522e-01,-8.967737506827662408e-02,-1.346118427181257071e-01,-8.862706397072246667e-02,-2.922498022704989387e-02,-2.130624103887809040e-01
5.824762353551682370e-01,-4.710235507236222308e-01,4.515791022986851977e-01,-4.944315673731826677e-01,-1.141967137159056924e-03,3.471270120636401613e-01,-1.423178363239973321e-01,-9.715645481680322548e-02,-8.456089040786393674e-02,6.182489446481845841e-01,6.783410330531008947e-02,1.210191409084687697e-01,-4.146006434127335605e-01,3.521605091756041528e-01,5.064052694690170942e-01,-3.492764260738771553e-01,-6.361721283038190844e-01,-8.731333982306635488e-02,-5.977254480070071097e-01,-2.238318929207417374e-01
-2.949896914978737406e-01,4.568631925843911201e-01,8.073991305035204125e-01,2.225556714733642472e-01,-1.145116298154417178e+00,-9.113302142723360422e-02,-3.665916666226402554e-01,2.370802549874233001e-01,-1.681542001236222827e-01,1.430076942192499805e-02,-2.799311666199628679e-01,-4.278448314981842526e-01,2.993753806394558459e-01,-3.997522598329335541e-01,7.044318911827969487e-02,7.478073032071629045e-02,1.807695875729332102e-01,-3.328905042559557326e-01,3.608063004893193870e-01,-3.673566352180193118e-01
-1.241276946239100176e-01,-5.483384615570700005e-01,5.682658370466086434e-02,5.363117693232947319e-02,2.317393389680428017e-01,-4.867681478030604914e-01,-6.503916861387669668e-01,2.502718961969864209e-01,4.360747721404428789e-01,-1.824653947036625201e-01,3.515755127168850303e-01,1.974369017363317991e-01,-3.114176517722846427e-01,-1.647114584828144324e-01,-2.543338126657300746e-01,-3.095588377269392621e-01,-1.338516646478434546e-01,-3.211434076533439819e-01,1.842504599388853359e-01,-1.260695412628162204e-01
9.241433842598086035e-02,-3.794848946786146260e-01,1.121909082977701422e+00,8.158169302696334502e-02,1.005705162031741290e-01,3.743931661077524731e-01,5.560922826562766375e-01,-2.294365764352050696e-01,8.037758886596400032e-01,8.142189126199651794e-02,-1.556645393335308325e-01,4.861955240105020337e-02,1.480745307537936761e-01,1.973662901051294605e-01,1.106895250733359176e-02,3.429170238708572627e-01,2.767717955480423694e-02,-2.049666440271771528e-01,2.857330132694614888e-01,-3.409424926523493826e-02
-1.788575457330558449e-01,-3.199094914559471592e-01,1.282838724961030907e+00,-1.214836204321181334e-01,-8.470238568487052921e-01,4.059010709504430880e-01,3.769699634506269437e-01,-1.723877745205822931e-01,9.010566122404901901e-02,-2.538683750973408926e-01,4.072460549432864174e-01,-1.989417013975992299e-01,4.862518866378474636e-01,1.143625204108885962e-01,1.128913071594732365e-01,3.444366215738648429e-01,1.055187182534874230e-01,-2.395396283756622956e-03,-4.021904596381501579e-02,-6.917231020568376243e-02
-1.765526506784050875e-01,5.449111243096564916e-01,3.781207031073603453e-01,1.417210258181992311e-01,-2.677689229206476340e-01,-9.944205794728452896e-02,1.911256974902168781e-01,-1.025479744795865754e-02,2.233770938312570897e-01,1.088681398868112521e-01,4.127150356370929418e-01,-4.471028305421492766e-01,-4.317114729942154172e-01,-1.389997863938959854e-01,7.294928952230469443e-01,-2.833257911648646710e-01,4.296915452906260313e-01,-2.584496119779369772e-01,-6.291255049167428226e-02,1.361183396203143603e-01
9.735119288871309229e-03,6.181012334145634668e-01,-3.387580166227406320e-01,-1.560220432566506443e-01,-2.278212912570507231e-01,-1.251277485427923671e-02,3.743528179167679437e-01,2.058392920647554303e-01,-1.448519892051820523e-01,-3.884635455706661467e-01,7.616839182409087528e-01,-1.436612405561665529e-01,-9.080907877822916308e-02,-1.923746022726276483e-01,-2.640041931012704901e-01,-6.349288852844636732e-01,1.199416848136107827e-01,-1.619461281757481053e-01,-3.125776768137484285e-01,-8.242489761813666382e-02
2.379926796106947573e-01,-5.196601600558455880e-01,2.921992151058379616e-01,-1.136868789510623451e-01,-2.520579265957223827e-02,3.019082631866365496e-01,3.730191769423652492e-01,6.927817931456679845e-02,4.737123027637416550e-01,-2.103931410034912408e-01,-1.119117974595050941e-01,-1.929335739055444976e-01,1.649952849736688876e-01,-7.027562351272324814e-02,3.955746564305229751e-01,1.737638436494291783e-02,-2.434598104167645383e-01,-4.911727412276205018e-01,1.999587320576417804e-01,-2.613844275304185727e-01
7.905474070877815951e-02,-1.621436313646846539e-01,-2.307285177344186103e-02,-2.843716678119737051e-01,3.276397016667646767e-02,-1.541415135416451809e-01,-8.408208426761110132e-01,8.935370263632329557e-01,-3.513607656328798096e-02,-2.049731314858125597e-01,-2.859206574604089557e-01,-1.207580973968148258e-01,-1.683461599437030276e-01,-2.154452005072397813e-01,-2.989199692596310465e-01,-2.541351471650672433e-01,4.612484661073013026e-01,-8.035065220913684136e-02,-4.853233227235606573e-01,-1.748904426372829002e-01
-1.846310977588921584e-02,6.519043604398717662e-01,3.320201293449369095e-01,-2.386457625628013099e-02,7.462493270035015502e-01,3.549095858289689209e-01,4.378065974162741875e-02,4.117431845192104367e-01,-2.190512440996996435e-01,1.644111528594013882e-01,-3.718247005104398095e-01,9.453618180678757810e-02,-1.362516363291309263e-01,2.457495837244247638e-01,-1.197206560840651142e-02,2.563283560433626818e-01,2.027974272200965544e-01,2.620956315983035984e-03,-6.500711508174575326e-02,8.447577481530932353e-02
1.273580040870450321e-03,2.102524312670410178e-01,9.838072564182893665e-01,-1.556195329810097505e-01,2.943422734965190843e-02,3.168854771361636069e-01,2.251634188934041048e-01,-1.269059898422404686e-01,3.695344813083515922e-01,-1.125831649927683947e-02,-4.824066764307948785e-01,1.936569163004401573e-01,-1.230641290078985650e-01,-4.434120996127929870e-01,-2.190925186740341757e-01,3.106426265904216680e-02,2.837180589622106800e-04,3.982923267367712017e-02,1.721242465045759173e-01,-1.388551654778191237e-02
-4.219090672613635129e-01,-1.413640396568461959e-02,6.671066487678841694e-01,1.257619089048296612e-01,4.239819631740560646e-01,-3.048464494046096082e-02,5.529123838464181269e-03,-1.589404539751962386e-01,2.446281921120411484e-01,1.615547854790131688e-01,-2.078396978672279460e-01,3.563580848823509895e-01,-8.214130292717491955e-02,2.338778214352950358e-01,-2.477344331423861346e-01,-2.893988899084425359e-01,-2.026500460887889765e-01,2.862521265073175378e-02,1.852943501868144771e-01,-2.244267533409110282e-01
3.798456493127544964e-01,-3.642906572061854198e-01,3.492199241937093968e-01,-3.115676366411714304e-01,5.826897163810950131e-01,2.202045717361195143e-01,-1.028624874652593526e-03,-4.591529072866379901e-01,-9.374599643003778127e-02,1.420548032165379060e-01,-4.984229182071115427e-01,-9.217083945751948504e-02,4.497753142886366517e-01,-2.823598101034232102e-02,1.888533854800732992e-01,-4.515436632861877797e-01,-1.616787903909552501e-02,7.732610549206032913e-02,9.816616245698928100e-02,-1.758432337967837100e-01
-4.728369425933051651e-01,1.117613427897098610e+00,-5.965429472077141831e-02,-1.357515517195202193e-01,-3.881367280220228699e-01,1.440349918616527780e-01,3.269339598037765415e-01,5.315624294944061301e-01,3.209781105987708494e-01,-5.327582871295118983e-01,3.960083879169477017e-01,-1.879247712280037175e-01,9.997169010922665744e-02,1.141723528163118839e-01,7.643389187370054627e-02,-3.273676119665689943e-01,-9.587355779813394596e-02,-6.978350800066263071e-01,1.675327732481490459e-02,2.156825867854497356e-02
-5.642310991855667979e-01,-7.193975388335176469e-01,4.898337227839633656e-01,-6.426482010511848086e-01,-6.866024215798169905e-01,-2.897866501494727465e-01,-2.748849416382630889e-02,-1.624162544294830146e-01,-7.857810820527827422e-02,-1.714472841945884618e-01,1.519805150530028903e-01,1.211019206885915883e-01,-1.703433244762148357e-01,-2.215079688040028916e-01,9.387564460210574835e-02,-3.011431213082914615e-01,-7.985652740969418836e-03,4.238389668322382065e-01,-2.778917355561729211e-02,2.064006156760641031e-01
-3.085296253782050524e-01,8.232507702617021875e-03,-3.771952040548536000e-02,4.454589713512227545e-01,-1.096791170497784240e-01,3.253615956632660011e-01,-4.465640300971531751e-01,1.219558211126394176e-01,1.198032731528521078e-01,-1.248060017005378775e-01,-3.994654125329805822e-02,-2.495869114213964540e-02,-5.696812092801647465e-01,-3.016765830469610443e-01,-9.848186297192977612e-02,-2.935623362855048143e-02,1.898424927644203064e-01,-1.047617287219302501e-01,5.278509515678336123e-02,2.124711533479073031e-02
2.927656637239020032e-01,5.844171334191361478e-01,1.795054054331538251e-01,-1.711640306700456249e-01,-4.000148871286879904e-01,-3.502144964386534887e-01,-4.943923658288282286e-02,1.760556050772797421e-01,-7.501176932087063598e-01,2.492229727078915658e-01,-1.214565156585550171e-01,-2.972280685544589351e-01,-1.972288658559939178e-01,2.225289683683323305e-01,3.363353830837101724e-03,1.577953456987833403e-01,-6.280819165225830503e-01,-9.840586595118344659e-02,-5.069749368289505620e-01,-3.807578616390232540e-01
1.584558039380885852e-01,-6.386684497874984823e-01,-8.017287894771570056e-02,3.521685161674485975e-01,6.750616080328967206e-01,-3.473787924975041963e-01,-5.861820081320789910e-01,7.504804008589754938e-01,3.369558877256048635e-01,-9.876393730304863783e-02,2.764577514946553460e-01,-8.415296902257438649e-01,-3.152105721807687555e-01,-5.460326553276680095e-02,1.207289425835529756e-01,-3.560227887308300195e-03,6.255128428182148426e-01,-4.248212108544742460e-02,-6.967742862634408729e-02,-2.955968696356406356e-01
-3.505456231145032131e-01,1.922779462626136582e-01,-4.227342693301333054e-01,-1.224995989768613985e-01,-3.623572732551185727e-01,-3.310973310231405398e-01,8.796297748897771718e-02,2.552256968872556042e-01,-1.887269564008173528e-01,-4.007202401465656538e-01,2.277979623931602193e-01,1.099500386528400597e-01,1.387661890928000297e-01,5.743548587485108187e-02,2.598915739656687540e-01,-2.553094086419741005e-01,1.351391946965685154e-01,1.308396480356779634e-01,4.510199063802948771e-01,-3.076906187831772721e-01
6.600491305254414798e-02,7.075346225712230153e-01,5.566731308952681534e-01,3.034866214912868010e-01,-5.141068835803742632e-01,7.108824683235492881e-02,-3.231552340136111257e-01,5.623486549058680506e-01,2.361798523624913104e-01,3.346384301198250255e-01,-2.147439155285641443e-01,3.204821750937991154e-01,-6.756880844834657618e-02,1.860856906560006546e-02,-2.472767003859426549e-01,-3.787435918046927474e-02,1.698234312342070396e-01,-3.782262914268207932e-01,2.488466141964628675e-01,3.343769761634863280e-01
2.596072412803073215e-01,-4.442198955885450218e-01,5.215927531781148208e-01,-8.006700639069161962e-01,3.599786980128896752e-01,2.449492800887925759e-01,-2.948488528494920824e-01,3.699259511598604333e-02,-4.015815885215734404e-01,-2.180976321249213923e-01,4.807097827867680140e-01,-3.562703447674706037e-01,8.117734025572219403e-02,2.464745588533130416e-01,3.047631061324335144e-01,-9.156135787033219120e-02,-1.559545355133915567e-01,1.885083388170369911e-01,4.659027541315657189e-02,2.394712708769488885e-01
-5.307554019409300716e-01,3.852733667943058615e-03,-9.913487567469160544e-02,-1.712820358058844972e-01,-5.254873934937470681e-01,-4.446593421042863148e-01,-1.738969715748489020e-01,2.154548892482161249e-01,-2.099757184313680025e-01,1.133159499832764039e-01,-5.331187283512287545e-01,4.529189422030623358e-01,1.693062114259678563e-01,-2.581305086503264956e-01,-1.865650499315866517e-01,2.741592681894192696e-01,-1.379310613112389172e-01,2.919620557283424400e-01,-1.010037452578244344e-01,-4.050893382231448431e-02
-6.030802372895550240e-02,4.237106223659280468e-01,1.731136346052157549e-01,-2.232588673267812615e-02,1.983955165507111651e-01,4.521399538551755248e-01,-3.154732463079992222e-01,6.720938057663873311e-01,-2.971393959426502640e-01,-2.401657407627873497e-01,-4.673206235577244683e-01,9.703809366827298444e-02,1.744524219835503001e-02,5.927128515107695644e-02,-1.387633637136152787e-01,3.202781891130520586e-01,-2.041249251626704037e-03,1.847009561199595279e-02,-1.096059974246760826e-01,-4.551711784466798694e-01
-1.879210410989855251e-01,3.778529588846243348e-01,5.223289114523342880e-01,-1.790537820220896026e-01,1.698330983921829684e-01,1.990202686528433629e-01,7.651984943291778585e-01,-5.614097490878126179e-02,5.624153531475747370e-01,1.136385103008762387e-01,-1.727483249558528777e-01,2.477578168218789734e-01,3.036815867642207040e-02,3.588530096313734589e-04,-2.719870142219578124e-01,-1.501032641698996362e-01,-8.991986422830101910e-02,7.965406938536544190e-02,4.810164707830660857e-03,-2.060385905735179490e-01
-3.208716172339993733e-01,-7.143879987047205837e-01,3.954709548266326369e-01,-8.478810046137016387e-01,-5.736778526334787021e-01,1.045737060230366999e-01,-2.798174233867036786e-01,1.589484790725393185e-02,5.788475649587805361e-01,-4.046064594667104775e-01,2.173884995100624495e-01,9.447536121337180015e-02,-2.732563414931348661e-02,1.313525347888617190e-01,3.370022793615789491e-01,-1.460526660885631545e-01,2.929580578864274948e-02,2.079804356969261192e-01,1.761445200304238012e-01,1.962930212440931188e-01
1.729167846144701592e-01,-1.567732422036146045e-01,2.989187720592700326e-01,3.132019201496691330e-02,-2.093086052976431133e-02,-1.701714323248436633e-01,-4.964886324482951641e-01,3.196517357807708293e-01,-1.542613860751103350e-01,-4.531315875512490488e-01,4.523680389691479009e-01,2.456315250488800561e-01,2.609806245542578562e-01,2.123043462008012972e-01,2.066056441401723232e-01,1.745076807615377479e-01,-7.437100363434864803e-02,-2.482181751483499010e-01,1.393583278415415627e-01,-4.671724350163873885e-01
-2.575818623683686637e-01,3.019690503176574933e-02,5.296053529682201999e-01,-3.785972684403146604e-01,-5.755921570251713026e-01,-2.282135113727492282e-01,1.116691307113758663e-01,-2.049446345331392139e-01,-3.627636964469478364e-01,-3.559138139995540184e-01,-5.294864057296778947e-02,-3.761959345941564559e-01,-1.627304463857388028e-01,5.828439157325026043e-01,-5.944401674263959101e-02,-7.563181790965692319e-02,-1.070300398367558387e-01,3.230042103546115762e-01,1.208049515827460535e-01,-4.839630486455769320e-01
-7.059655183845475052e-03,-6.689974451611424566e-01,2.946900619688731515e-01,-3.295912388709679730e-01,-2.735810234137150410e-01,-1.625235288049496352e-01,-5.059648286387188332e-01,-3.123215955164459490e-01,-1.096374225841276057e-01,2.603035520325807095e-01,-6.278427292555606443e-02,-2.681402080704394231e-01,3.177980366767436948e-02,1.554665868775642959e-02,-3.850286660004902939e-01,-1.242450414638130857e-01,-1.711326593652643113e-01,-4.317542805842525255e-02,7.343303503635342788e-02,-2.692619369804929649e-02
-6.374925648234847086e-01,6.240167261380481500e-01,-6.798224025821521244e-02,2.146825994611384625e-01,-1.166862737292015395e-01,-4.998207341506314960e-01,-1.722669092309494221e-01,2.230728013781987651e-01,4.740844491260021720e-01,7.341649969156403832e-02,3.280338952361063765e-01,2.875449137276284151e-01,-1.813744163304616477e-02,-2.881752772611053115e-01,-1.756975282974248265e-01,-8.429375799791818946e-02,-1.502538092515081358e-01,-2.977275101228574195e-01,4.998342222338734708e-01,2.564927616999070903e-01
